ID;ZONENUMBER;VRP_RU;ACCOUNTID;START_TIME;END_TIME;METHOD_;SAP_INITIATIONSOURCE;GPS;"(SUM((((CASE WHEN (0<BONUSPOINTSWRITEOFFSUM) THEN ((NVL(BONUSPOINTSWRITEOFFSUM,0))/100) ELSE ((NVL(BONUSPOINTSREFILLSUM,0))/100)"
1345890198;4031;Т176ВМ550;9907931;1775448240000;1775448900000;;androidMobileApp;55.611915,37.5966517;6.67
1345889467;0306;Р271УР797;1157128;1775447940000;1775453340000;;iosMobileApp;55.7722333376139,37.6466735517245;387
1345903358;4061;С100КВ197;5929167;1775451360000;1775451780000;bankCard;iosMobileApp;55.7357674429784,37.4160956952228;4
1345907055;8419;О927ТУ750;617016;1775451900000;1775462340000;;iosMobileApp;;1305
1345912511;6048;А914ХУ799;2045092;1775452560000;1775454360000;;iosMobileApp;;20
1345902798;60123;В257ТА777;1926540;1775451300000;1775501100000;;androidMobileApp;55.5898846,37.4481367;553.33
1345870648;2101;Х952НР797;9783689;1775422860000;1775426460000;;iosMobileApp;55.7476323736045,37.5953618998474;60
1345900714;4098;Р748РН199;46017;1775450940000;1775451420000;sbp;androidMobileApp;;9.34
1345890191;60123;Р868РН190;3642316;1775448240000;1775451900000;;androidMobileApp;55.5675683,37.4635067;40
1345879032;0306;Н060КЕ550;12297072;1775431440000;1775435040000;;yandex;;200
1345871098;31101;М431ХМ797;3325677;1775423100000;1775443620000;;iosMobileApp;55.6950581768996,37.9104511814828;170.5
1345903379;4114;Н644УС190;2578069;1775451420000;1775455020000;;androidMobileApp;;120.5
1345872762;6048;Т905АЕ977;23141270;1775422800000;1775424300000;sbp;androidMobileApp;;32
1345909364;4046;О770ТТ797;15583605;1775452200000;1775455800000;;androidMobileApp;;40
1345875248;0306;М380КУ977;3694637;1775426160000;1775426760000;;androidMobileApp;55.7764166,37.6612428;30
1345888436;4080;Т083ЕМ550;11037396;1775447460000;1775454660000;;androidMobileApp;55.6721888,37.7831381;80
1345891638;4227;В491ВХ797;6687618;1775448780000;1775449140000;;androidMobileApp;55.7830704,37.7059883;5
1345874854;4030;Н408НС77;162358;1775425860000;1775466060000;;iosMobileApp;55.6394782504583,37.6007512559443;446.67
1345877591;70006;Е825УМ797;12865393;1775428860000;1775429520000;;androidMobileApp;55.7629135,37.6369945;10
1345885001;0303;У446КМ48;8104871;1775445120000;1775445600000;;parkomatika;;23.33
1345887585;0319;К215ОС777;8354770;1775447040000;1775448360000;sbp;androidMobileApp;;140
1345875400;4214;А107НМ797;9212142;1775426340000;1775429940000;sbp;androidMobileApp;;120
1345876620;31101;В946ЕМ797;15149114;1775427540000;1775469600000;;iosMobileApp;;350.5
1345883193;4091;Х762НО76;12055273;1775442720000;1775465100000;bankCard;androidMobileApp;;248.67
1345888345;4094;Т310МС197;3070441;1775447460000;1775452680000;;androidMobileApp;55.6466149,37.5978684;57.33
1345893636;0411;Р110ОН790;2322882;1775449380000;1775455260000;sbp;androidMobileApp;;1161.66
1345912943;4022;Р706КО977;1887071;1775452620000;1775473140000;;androidMobileApp;;228
1345875926;4026;М504УХ77;8642534;1775426820000;1775428680000;;iosMobileApp;55.7999862901588,37.7364485648625;20
1345904167;4096;О727НН61;579772;1775451480000;1775452740000;;iosMobileApp;;13.33
1345884316;0503;Р597АН550;2157906;1775444340000;1775444640000;legalEntityAccount;androidMobileApp;;26.66
1345887430;4219;О751ХН790;2571343;1775446980000;1775449800000;sbp;iosMobileApp;;92
1345896845;3007;О279МК799;9776330;1775450220000;1775453820000;;androidMobileApp;55.765615,37.6789367;40
1345884766;4028;Т062СА797;11519478;1775444880000;1775445660000;;legalEntitiesExternalApi;;8
1345906151;0301;Н367ММ799;8104871;1775451780000;1775462580000;;parkomatika;;1140
1345878485;0401;Т347РР790;21065973;1775430360000;1775431260000;sbp;androidMobileApp;;93.34
1345901317;60120;В899МН790;7224825;1775451060000;1775451360000;sbp;iosMobileApp;;5.34
1345912916;4061;Х580КУ977;569550;1775452620000;1775456220000;;iosMobileApp;;40
1345913899;60123;Е257ЕМ550;1710165;1775452740000;1775454540000;;iosMobileApp;;20
1345886138;4046;А190АВ797;2766382;1775446140000;1775446680000;bankCard;iosMobileApp;;5.33
1345878407;4024;Х433УС797;12094259;1775430240000;1775430540000;;iosMobileApp;55.8652395648681,37.603283580133;2.67
1345906545;0303;Н277СА799;2706876;1775451840000;1775455440000;legalEntityAccount;androidMobileApp;;380
1345903638;0313;К053УМ777;550755;1775451420000;1775452680000;bankCard;iosMobileApp;55.7908580169932,37.5428665812302;117.67
1345872496;4058;У370СУ18;317547;1775423940000;1775427540000;;iosMobileApp;55.6530621148075,37.501631449153;40
1345896785;4226;К212ЕХ21;9601897;1775450160000;1775450820000;;iosMobileApp;55.7968642793803,37.7178879411458;10
1345875925;6287;Р317ХН33;8114207;1775426820000;1775429280000;;yandex;;40
1345870528;6099;В878ХХ64;12441298;1775422860000;1775453580000;;androidMobileApp;;341.33
1345908473;4264;К488ЕЕ550;16103223;1775452080000;1775452740000;;yandex;;13.33
1345878223;0405;А272ММ99;4233766;1775429880000;1775430540000;;androidMobileApp;55.7771721,37.6332291;33.33
1345912070;4114;Т390РМ178;1866259;1775452500000;1775452860000;;iosMobileApp;;8.33
1345885626;70004;Е909КВ199;136344;1775445720000;1775446680000;;iosMobileApp;;15
1345903028;0307;М100СВ197;2573691;1775451360000;1775452080000;;iosMobileApp;55.7773942780267,37.6745053392588;57.66
1345904092;4048;С612КХ76;6770026;1775451480000;1775451780000;;androidMobileApp;55.7127395,37.815763;2.67
1345893072;4096;М014РН13;7985572;1775449200000;1775489700000;sbp;androidMobileApp;;900
1345890066;4015;А506РК77;6362525;1775448180000;1775449200000;;androidMobileApp;55.7967026,37.5731902;10.67
1345911772;4098;Х040ВА799;898434;1775452500000;1775456100000;;androidMobileApp;;40
1345899745;4113;Р182ЕВ799;5983959;1775450760000;1775454360000;;androidMobileApp;;104
1345884963;4034;У088ВМ977;659652;1775445120000;1775445600000;;iosMobileApp;55.6898142650089,37.5679069995809;4.67
1345895009;0309;Н002РМ77;2969814;1775449740000;1775450040000;legalEntityAccount;androidMobileApp;;26.66
1345892165;3207;Н141ОА750;5335789;1775448960000;1775451060000;;androidMobileApp;;35
1345886330;3219;Х685АК799;698614;1775446260000;1775447160000;;androidMobileApp;55.7145137,37.6136243;14
1345912784;4037;М379ТУ13;8295763;1775452620000;1775456220000;;androidMobileApp;;40
1345901111;0304;Н723СВ799;700455;1775451000000;1775454600000;;iosMobileApp;55.9720352518554,37.4142492419182;350
1345905982;0308;Н615АТ977;7996431;1775451780000;1775455380000;;iosMobileApp;;380
1345895573;4222;А584МК750;10193337;1775449920000;1775451000000;;iosMobileApp;;17
1345908165;4013;Х555НМ777;765337;1775452020000;1775455620000;;iosMobileApp;;40
1345900112;0402;У755ОС797;11519478;1775450820000;1775450940000;;legalEntitiesExternalApi;;3.33
1345888500;4114;Н239СР799;7305801;1775447520000;1775447700000;legalEntityAccount;androidMobileApp;;6
1345913900;4216;М184НК977;1588279;1775452740000;1775456340000;;iosMobileApp;;80
1345910478;4023;М546УТ777;4474786;1775452355127;1775471255127;;androidMobileApp;;210
1345909681;4069;А849УА750;725155;1775452200000;1775487540000;;iosMobileApp;;392.67
1345908986;0305;М572СК797;2118650;1775452140000;1775457540000;bankCard;iosMobileApp;;570
1345876111;70004;Н825РА797;11519478;1775427000000;1775427660000;;legalEntitiesExternalApi;;133.33
1345903562;4264;М012КК799;3218209;1775451420000;1775486820000;legalEntityAccount;androidMobileApp;55.8343371,37.4949277;785.67
1345891380;4094;Н127РК799;14812163;1775448660000;1775460600000;;androidMobileApp;55.6544487,37.5981095;132.67
1345895871;4216;М550РО799;7132362;1775449980000;1775450700000;;iosMobileApp;0,0;11
1345882065;4074;В188ХВ790;7777634;1775439960000;1775442300000;;androidMobileApp;55.8008567,37.5035917;25.33
1345911129;4046;Н755КТ799;6220336;1775452380000;1775455980000;;iosMobileApp;;40
1345909916;4035;Х421РР197;145506;1775452260000;1775484240000;;iosMobileApp;;355.33
1345873245;60120;ВТ80599;7870129;1775424480000;1775424600000;;iosMobileApp;55.9711553034486,37.1489701086867;0.67
1345881281;4056;В163НО977;1489694;1775437560000;1775437860000;;androidMobileApp;55.6720817,37.6097083;2.67
1345890073;4028;В743ВУ799;6554244;1775448180000;1775450520000;;iosMobileApp;55.7311053423362,37.7374702795033;25.33
1345870527;4066;А458УН799;14402074;1775422860000;1775426460000;legalEntityAccount;androidMobileApp;;80
1345904036;4223;У728РА163;10432091;1775451480000;1775452020000;;yandex;;10
1345890700;4035;А326ТО799;1821480;1775448420000;1775449680000;;androidMobileApp;55.5283503,37.3894357;13.33
1345873539;70023;В184ЕН799;889911;1775424720000;1775424960000;bankCard;iosMobileApp;;10
1345900535;4066;Р764МО977;2978328;1775450880000;1775451780000;;iosMobileApp;55.8421699516995,37.5740810484044;9.33
1345882561;4236;У530ОА797;5137199;1775441340000;1775444940000;legalEntityAccount;iosMobileApp;;120
1345895285;44202;В642АО250;14495487;1775449860000;1775450160000;;iosMobileApp;56.3026041639931,38.136029474828;3.33
1345903343;6048;М050ОА197;168860;1775451360000;1775454960000;sms;sms;;40
1345900352;0403;Е733РТ777;8313282;1775450880000;1775452320000;;iosMobileApp;55.9700919602906,37.4060567886626;122.5
1345889991;3105;В842МА136;9409190;1775448180000;1775493000000;;androidMobileApp;55.7840261,37.6221455;1757
1345873851;0309;В558ВВ197;80097;1775424960000;1775427480000;sbp;iosMobileApp;;273.34
1345879066;4042;К124ОС95;8200187;1775431500000;1775435100000;;iosMobileApp;55.7941087270177,37.7996502922914;40
1345878219;4053;О800РЕ199;6550024;1775429880000;1775433780000;;iosMobileApp;55.5963861743911,37.7267495379064;42.67
1345883164;0411;Е798ТН799;10343187;1775442660000;1775444160000;legalEntityAccount;androidMobileApp;;160
1345898293;60106;С617ХР777;752314;1775450520000;1775454120000;;iosMobileApp;55.5723958461821,37.5744851006666;40
1345908483;0303;Р716ЕС977;4286054;1775452080000;1775452500000;;androidMobileApp;;38
1345892258;70006;А503ЕХ799;779453;1775448960000;1775449380000;;androidMobileApp;55.764239,37.6361546;20
1345870825;4050;С444СК177;10448117;1775422920000;1775424360000;;iosMobileApp;55.7254137606788,37.747493043871;15.33
1345902359;4013;Х949КТ777;1478329;1775451240000;1775483880000;;androidMobileApp;55.7636114,37.5263376;362.67
1345898746;3219;Х596ЕМ977;515611;1775450580000;1775451780000;;iosMobileApp;55.7403764531665,37.6566881281098;19.67
1345892495;4028;У535ОС777;925794;1775449080000;1775452260000;;androidMobileApp;55.737608,37.7061275;35.33
1345913530;3105;В438СК797;8104871;1775452680000;1775456280000;;parkomatika;;125
1345873528;40107;О466КМ550;74875;1775424720000;1775473200000;;androidMobileApp;55.9664108,37.4050632;538.67
1345910796;4027;С766АС550;10925230;1775452380000;1775487240000;;androidMobileApp;;387.33
1345875927;3103;А848ТУ198;10225131;1775426820000;1775430300000;;androidMobileApp;55.9643742,37.4130835;57
1345890352;4017;М818ОВ134;9232877;1775422800000;1775450280000;;yandex;;304.66
1345888153;4043;М660ТС799;7945634;1775447340000;1775447820000;;androidMobileApp;55.7904797,37.7996895;4.67
1345894425;70059;М919ХТ777;4432785;1775449620000;1775456820000;legalEntityAccount;androidMobileApp;;646
1345893264;60108;Н004ТВ777;8940834;1775449260000;1775449500000;;iosMobileApp;55.5327602058452,37.5175376784826;2
1345875235;6048;Х367ВС790;798493;1775426160000;1775427420000;;androidMobileApp;55.683476,37.8622683;13.33
1345913419;4162;К629НА799;5392469;1775452680000;1775456280000;;iosMobileApp;;125
1345899795;0301;М907ВН799;1376911;1775450760000;1775452800000;;iosMobileApp;55.7472465617209,37.555546995429;167
1345900974;4044;К578ВЕ550;8965861;1775451000000;1775451360000;;androidMobileApp;55.7617017,37.793815;3.33
1345870377;4083;К303МК790;11697694;1775422800000;1775423940000;;iosMobileApp;55.6788041401781,37.643504120584;12
1345879269;3207;Р216УВ797;24947270;1775431980000;1775432040000;legalEntityAccount;sms;;3
1345906962;3007;Х734ММ977;16365054;1775451900000;1775464800000;;iosMobileApp;;143.33
1345897698;3101;А144ТС797;13999697;1775450340000;1775450700000;;androidMobileApp;55.7391243,37.5762687;5
1345892097;4074;С485ХВ790;4777679;1775448900000;1775477400000;sbp;androidMobileApp;;633.34
1345907845;0310;Т285ТР797;3271536;1775452020000;1775456220000;;iosMobileApp;;443.33
1345888037;4247;Р449СО799;5343308;1775447280000;1775480460000;;androidMobileApp;55.6599425,37.7522382;713.33
1345891643;0510;Р533КР977;6902718;1775448780000;1775455980000;legalEntityAccount;androidMobileApp;;1773.34
1345883383;0412;О332АХ550;8104871;1775443020000;1775444820000;;parkomatika;;100
1345879808;4053;С299МЕ199;5427948;1775433180000;1775462400000;;androidMobileApp;55.5973622,37.7163254;324.67
1345871118;0363;С325ОН799;11519478;1775423100000;1775423220000;;legalEntitiesExternalApi;;3.33
1345901120;60123;О037НА977;14373341;1775451000000;1775454600000;;androidMobileApp;55.5697345,37.4929484;40
1345885506;8301;Т954ХР799;6964163;1775445600000;1775446740000;;iosMobileApp;;60
1345880495;0411;К998ММ186;8126409;1775434980000;1775436180000;;iosMobileApp;55.746045049433,37.562346801324;63.33
1345906050;3007;В294НТ172;9159666;1775451780000;1775479260000;bankCard;iosMobileApp;;305.33
1345887522;0401;А927СА799;14531066;1775447040000;1775448660000;legalEntityAccount;androidMobileApp;55.7343842,37.589867;86.67
1345903621;4033;А199ТХ799;5596294;1775451420000;1775455020000;;iosMobileApp;55.6718521469106,37.5938982839935;40
1345899854;3120;М138СХ150;877956;1775450760000;1775457960000;;androidMobileApp;55.7068333,37.5973217;254
1345893339;4215;М604УЕ799;8104871;1775449320000;1775454720000;;parkomatika;;107.33
1345904390;0406;У600АС797;7970616;1775451540000;1775452260000;;iosMobileApp;55.7725008176782,37.6608173673218;78.33
1345880794;6186;Х685АА799;12047783;1775435880000;1775438880000;bankCard;androidMobileApp;55.6073934,37.2966742;49
1345894025;3103;К588ЕВ750;242101;1775449500000;1775455140000;bankCard;iosMobileApp;;315
1345903580;4035;В997ЕС797;4148157;1775451420000;1775452140000;;iosMobileApp;55.671312728989,37.5679945471648;7.33
1345904568;4070;К238УН799;8933329;1775451540000;1775455140000;;androidMobileApp;55.8344633,37.4475933;40
1345904572;0309;К749СС799;4623177;1775451600000;1775451840000;;androidMobileApp;55.7326593,37.637073;19
1345884995;1616;М797КО797;8429014;1775445120000;1775471400000;;iosMobileApp;59.9366094948743,30.3155228399212;1980
1345905840;4069;У184ОН799;798118;1775451720000;1775455320000;;iosMobileApp;;40
1345897690;60121;В698ВР977;1001362;1775450340000;1775450460000;;androidMobileApp;56.0013518,37.2109804;0.67
1345910021;4092;Н104НК790;3085521;1775452260000;1775455860000;;iosMobileApp;;40
1345897471;4297;М800НК977;14661506;1775450340000;1775452140000;;iosMobileApp;55.8636887413221,37.5398435221947;31.67
1345890372;4015;М329КВ99;913551;1775448300000;1775450820000;;androidMobileApp;55.798955,37.5797041;27.33
1345906064;6048;О356МС750;5838087;1775451780000;1775487600000;;yandex;;398
1345899964;3007;Х545АА797;684930;1775450820000;1775488500000;;iosMobileApp;55.7655086281757,37.6803100858439;418.67
1345895077;0510;О533АЕ977;8104871;1775449800000;1775459700000;;parkomatika;;1450
1345897150;4072;М278НО777;2793269;1775450220000;1775456100000;;androidMobileApp;55.965105,37.4216033;65.33
1345880513;4093;В163НО977;1489694;1775435040000;1775435280000;;androidMobileApp;55.6938117,37.5575317;2
1345894855;0306;К950ЕВ197;1379741;1775449740000;1775452380000;;androidMobileApp;55.7699976,37.6434917;179.33
1345881231;4042;Р324ВХ790;7401986;1775437320000;1775437620000;;androidMobileApp;55.7886681,37.7934531;2.67
1345879629;4059;А472МВ977;10130954;1775432700000;1775435160000;;iosMobileApp;55.6297000520226,37.5519664579826;26.67
1345906242;3219;А001ХХ190;10501450;1775451780000;1775455380000;;androidMobileApp;;80
1345903875;4219;Т922ХС797;600671;1775451480000;1775452500000;;iosMobileApp;55.6992503204995,37.6298948647219;20.67
1345899285;0321;А811ХА155;10956598;1775450700000;1775452500000;;iosMobileApp;55.7958529014959,37.5844638066953;145
1345882134;4017;Р436МА977;9631898;1775440140000;1775440680000;;yandex;;5.34
1345913524;4049;Х360МУ790;4993333;1775452680000;1775456280000;legalEntityAccount;iosMobileApp;;40
1345895833;0306;Н373ВР977;1868564;1775449980000;1775451060000;;iosMobileApp;55.7710296003233,37.6348618081289;56.67
1345885795;4220;А197УХ790;6606545;1775445840000;1775462400000;;androidMobileApp;55.6993867,37.6218767;336
1345895797;4114;У008СО190;6473243;1775449980000;1775456760000;;iosMobileApp;55.8055103810837,37.5282930073052;217
1345901849;0301;Х950НА977;81717;1775451120000;1775459100000;;iosMobileApp;;818.34
1345905292;40110;К386УМ124;14123632;1775451660000;1775452560000;;androidMobileApp;;9.33
1345903300;4043;У611ВХ58;11933535;1775451360000;1775451780000;;iosMobileApp;;4
1345881553;4227;Т520ЕВ550;11831054;1775438280000;1775441880000;;iosMobileApp;55.7809295459235,37.7089564480491;60
1345894665;4217;М344АУ977;8052351;1775449680000;1775455020000;;androidMobileApp;55.7541102,37.6990521;108
1345878358;4022;О691ТТ797;10107611;1775430180000;1775430360000;;iosMobileApp;55.8071456827823,37.6453234702216;1.33
1345886362;4212;О542АЕ977;6235769;1775446320000;1775446440000;;iosMobileApp;;1
1345893274;4080;В364АК797;4371496;1775449260000;1775455080000;;iosMobileApp;55.6682871049228,37.7265328163681;64.67
1345889120;25208;Х179МХ790;11532290;1775447820000;1775491920000;;androidMobileApp;55.5481806,37.6871179;490
1345897022;6095;А225ЕО155;5989907;1775450220000;1775455200000;;iosMobileApp;55.631365666478,37.4114876311902;55.33
1345906091;0403;Н781ЕЕ799;438897;1775451780000;1775455380000;;androidMobileApp;;450
